"Case.Number","sentdate","Court.Type","Judge.Name","Gender","Race","age","Public.Defender.","prison","charge0","chargeCO3","chargeF1","chargeF2","chargeF3","chargeF5","chargeF6","chargeF7","chargeM1","chargeM2","chargeMO3","chargeNI0","chargeTC4","chargeTCX","plea0_notguilty","pleaF1_notguilty","pleaF2_notguilty","pleaF3_notguilty","pleaF5_notguilty","pleaF6_notguilty","pleaF7_notguilty","pleaM1_notguilty","pleaM2_notguilty","pleaTC4_notguilty","pleaTCX_notguilty","plea0_nolocontendere","pleaCO3_nolocontendere","pleaF1_nolocontendere","pleaF2_nolocontendere","pleaF3_nolocontendere","pleaF5_nolocontendere","pleaF7_nolocontendere","pleaM1_nolocontendere","pleaM2_nolocontendere","pleaMO3_nolocontendere","pleaNI0_nolocontendere","pleaTC4_nolocontendere","pleaTCX_nolocontendere","plea0_guilty","pleaF1_guilty","pleaF2_guilty","pleaF3_guilty","pleaF7_guilty","pleaM1_guilty","pleaM2_guilty","pleaTCX_guilty","compasflag","compas","histepisodes","histdays"
"06000524CF10A",2006-10-31,"felony","Ledee, Frank","female","white",23.7452054794521,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000532CF10A",2006-08-17,"felony","Kollra, Ernest A","male","white",24.3616438356164,TRUE,TRUE,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,FALSE,"none",0,0
"06000536CF10A",2006-02-13,"felony","Ledee, Frank","male","Black",53.5643835616438,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",6,1530
"06000540CF10A",2006-04-20,"felony","Kollra, Ernest A","male","Black",26.4191780821918,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"none",0,0
"06000544CF10A",2006-06-26,"felony","Scherer, Elizabeth","male","white",38.8328767123288,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000560CF10A",2006-08-15,"felony","Merrigan, Edward H, Jr","male","Black",23.1698630136986,TRUE,TRUE,3,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000564CF10A",2008-04-10,"felony","Ledee, Frank","male","Black",27.3095890410959,TRUE,TRUE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",3,1587
"06000568CF10A",2006-06-06,"felony","Merrigan, Edward H, Jr","male","white",24.172602739726,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000576CF10A",2008-06-20,"felony","Rothschild, Michael I","male","Black",19.4,TRUE,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,"none",0,0
"06000588CF10A",2006-06-05,"felony","Bober, Bernard I","female","white",24.4931506849315,TRUE,TRUE,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000592CF10A",2006-08-24,"felony","Rothschild, Michael I","male","Black",49.2246575342466,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000596CF10A",2006-06-12,"felony","Kollra, Ernest A","female","Black",51.7041095890411,TRUE,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000600CF10A",2006-06-26,"felony","Usan, Michael A","male","white",42.9534246575342,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000604CF10A",2006-03-14,"felony","Porth, Ari Abraham","female","white",41.7561643835616,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"none",1,400
"06000608CF10A",2006-06-19,"felony","Coleman, Thomas J","male","Black",28.3205479452055,FALSE,TRUE,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000612CF10A",2008-02-15,"felony","Duffy, Barbara R","male","white",37.4438356164384,TRUE,TRUE,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,FALSE,"none",0,0
"06000616CF10A",2006-04-12,"felony","Porth, Ari Abraham","male","Black",19.213698630137,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000620CF10A",2006-02-15,"felony","Davis, N Hunter","male","Black",31.5424657534247,TRUE,TRUE,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",2,924
"06000624CF10A",2006-02-08,"felony","Kollra, Ernest A","male","white",22.2821917808219,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,"none",0,0
"06000644CF10A",2006-09-19,"felony","Rothschild, Michael I","male","white",38.7835616438356,FALSE,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000652CF10A",2016-01-26,"felony","Merrigan, Edward H, Jr","male","white",30.0164383561644,FALSE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000664CF10A",2011-02-23,"felony","Davis, N Hunter","male","white",41.2,TRUE,TRUE,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000668CF10A",2008-05-02,"felony","Merrigan, Edward H, Jr","male","white",28.1095890410959,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000672CF10A",2007-07-24,"felony","Duffy, Barbara R","female","Black",20.8301369863014,TRUE,FALSE,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000680CF10A",2006-11-30,"felony","Merrigan, Edward H, Jr","male","Black",27.2191780821918,TRUE,TRUE,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,531
"06000684CF10A",2006-07-31,"felony","Bailey, Tim","male","Black",33.7013698630137,TRUE,TRUE,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,306
"06000688CF10A",2007-08-10,"felony","Merrigan, Edward H, Jr","male","Black",22.2931506849315,TRUE,TRUE,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000692CF10A",2006-12-11,"felony","Lynch, Michael","male","Black",25.1561643835616,FALSE,TRUE,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000696CF10A",2006-08-21,"felony","Davis, N Hunter","male","Black",42.1890410958904,TRUE,TRUE,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",4,1118
"06000700CF10A",2007-03-29,"felony","Usan, Michael A","male","Black",27.2630136986301,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,2038
"06000704CF10A",2009-02-27,"felony","Holden, Peter","male","white",19.358904109589,TRUE,FALSE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000708CF10A",2008-02-19,"felony","Bailey, Tim","male","white",33.1506849315069,FALSE,FALSE,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000712CF10A",2009-04-06,"felony","Odom, George, Jr","male","white",31.3369863013699,FALSE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000716CF10A",2007-08-01,"felony","Holden, Peter","male","white",18.0465753424658,TRUE,TRUE,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000732CF10A",2006-06-22,"felony","Porth, Ari Abraham","female","Black",44.3835616438356,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000736CF10A",2006-06-26,"felony","Usan, Michael A","female","Black",35.1835616438356,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,822
"06000740CF10A",2006-10-03,"felony","Kollra, Ernest A","female","white",50.3917808219178,TRUE,TRUE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,FALSE,"none",0,0
"06000744CF10A",2006-09-11,"felony","Ledee, Frank","male","white",35.2054794520548,FALSE,FALSE,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000748CF10A",2006-04-07,"felony","Scherer, Elizabeth","male","white",46.7479452054795,TRUE,TRUE,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,"none",0,0
"06000752CF10A",2006-09-07,"felony","Usan, Michael A","female","white",45.4630136986301,TRUE,TRUE,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,FALSE,"none",0,0
"06000756CF10A",2007-12-18,"felony","Scherer, Elizabeth","male","white",25.1917808219178,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000760CF10A",2007-05-08,"felony","Odom, George, Jr","male","Black",31.0191780821918,TRUE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",2,606
"06000764CF10A",2006-11-27,"felony","Kollra, Ernest A","male","Black",25.4356164383562,FALSE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,1312
"06000768CF10A",2006-07-20,"felony","Holden, Peter","male","white",42.0602739726027,FALSE,FALSE,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,"none",0,0
"06000772CF10A",2006-08-25,"felony","Bober, Bernard I","male","white",48.8821917808219,TRUE,TRUE,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,1643
"06000784CF10A",2006-03-16,"felony","Rothschild, Michael I","female","Black",22.2438356164384,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000788CF10A",2006-05-25,"felony","Holden, Peter","male","white",38.4328767123288,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",3,987
"06000792CF10A",2006-09-22,"felony","Rothschild, Michael I","male","white",36.986301369863,TRUE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,960
"06000800CF10A",2006-05-15,"felony","Usan, Michael A","male","white",23.3068493150685,TRUE,TRUE,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000804CF10A",2006-09-01,"felony","Ledee, Frank","male","Black",52.1808219178082,TRUE,TRUE,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,268
"06000812CF10A",2006-07-12,"felony","Scherer, Elizabeth","male","Black",44.4328767123288,TRUE,TRUE,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000816CF10A",2006-06-09,"felony","Alspector, Susan L","male","white",35.4630136986301,FALSE,FALSE,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000820CF10A",2007-01-23,"felony","Davis, N Hunter","male","white",25.7835616438356,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000828CF10A",2010-12-01,"felony","Odom, George, Jr","male","white",51.0986301369863,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000832CF10A",2006-04-20,"felony","Odom, George, Jr","female","Black",39.5534246575342,TRUE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000840CF10A",2009-08-03,"felony","Porth, Ari Abraham","female","white",63.2082191780822,TRUE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000844CF10A",2006-05-04,"felony","Scherer, Elizabeth","male","Black",19.7205479452055,TRUE,TRUE,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000848CF10A",2006-04-11,"felony","Kollra, Ernest A","male","Black",23.0246575342466,TRUE,TRUE,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000852CF10A",2010-03-10,"felony","Kollra, Ernest A","male","Black",33.3123287671233,TRUE,TRUE,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000856CF10A",2007-01-05,"felony","Coleman, Thomas J","female","Black",41.3369863013699,TRUE,FALSE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000860CF10A",2006-03-01,"felony","Ledee, Frank","male","Black",51.3452054794521,TRUE,TRUE,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,267
"06000864CF10A",2007-05-23,"felony","Odom, George, Jr","male","white",34.0328767123288,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000872CF10A",2007-02-23,"felony","Rothschild, Michael I","male","Black",20.0328767123288,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000876CF10A",2006-07-24,"felony","Scherer, Elizabeth","male","Black",22.4493150684931,TRUE,TRUE,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000884CF10A",2006-11-06,"felony","Bailey, Tim","male","Black",28.9808219178082,FALSE,TRUE,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000892CF10A",2006-05-25,"felony","Scherer, Elizabeth","female","Black",31.7424657534247,FALSE,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000896CF10A",2007-04-27,"felony","Coleman, Thomas J","male","white",18.0520547945205,FALSE,TRUE,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000900CF10A",2006-05-15,"felony","Duffy, Barbara R","female","Black",18.2684931506849,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"none",0,0
"06000904CF10A",2006-06-07,"felony","Rothschild, Michael I","male","Black",21.558904109589,TRUE,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000908CF10A",2006-07-07,"felony","Kollra, Ernest A","male","Black",21.4328767123288,TRUE,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,"none",0,0
"06000928CF10A",2008-09-17,"felony","Porth, Ari Abraham","male","Black",50.986301369863,TRUE,TRUE,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",2,569
"06000936MM20A",2006-11-16,"traffic and misdemeanor","Mollica, Kim Theresa","male","Black",33.013698630137,TRUE,FALSE,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000948CF10A",2006-03-06,"felony","Ledee, Frank","male","Black",48.8986301369863,TRUE,TRUE,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000956CF10A",2006-09-21,"felony","Rothschild, Michael I","male","Black",48.3506849315068,FALSE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000960CF10A",2007-02-16,"felony","Bober, Bernard I","male","Black",18.9917808219178,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000964CF10A",2006-03-29,"felony","Alspector, Susan L","male","white",36.186301369863,TRUE,FALSE,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000968CF10A",2008-09-19,"felony","Bailey, Tim","male","Black",28.3260273972603,TRUE,TRUE,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000972CF10A",2006-08-23,"felony","Kollra, Ernest A","female","white",44.0602739726027,TRUE,TRUE,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,FALSE,"none",0,0
"06000988CF10A",2006-12-12,"felony","Rothschild, Michael I","male","Black",19.8027397260274,TRUE,TRUE,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06000996CF10A",2006-06-28,"felony","Ledee, Frank","male","white",33.0438356164384,TRUE,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06001000CF10A",2006-02-21,"felony","Kollra, Ernest A","male","Black",37.3835616438356,TRUE,TRUE,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,"none",0,0
"06001004CF10A",2006-07-11,"felony","Scherer, Elizabeth","male","white",25.9123287671233,TRUE,TRUE,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06001012CF10A",2006-06-05,"felony","Duffy, Barbara R","male","Black",52.3013698630137,TRUE,TRUE,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06001016CF10A",2006-03-15,"felony","Ledee, Frank","male","white",41.0547945205479,TRUE,FALSE,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"06001020CF10A",2006-07-25,"felony","Davis, N Hunter","male","white",22.986301369863,TRUE,TRUE,1,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,"none",0,0
